row,id_decimal,deviation_decimal
122682,677,3857
122683,720,3246
122684,84,306
122685,677,3857
122686,84,306
122687,84,955
122688,109,1202
122689,909,3504
122690,880,3638
122691,720,2866
122692,550,2865
122693,720,2386
122694,691,3125
122695,720,2384
122696,720,2961
122697,720,3542
122698,720,2931
122699,720,2386
122700,720,2481
122701,523,3954
122702,523,3376
122703,909,3062
122704,909,2484
122705,909,2484
122706,523,3376
122707,523,3379
122708,773,2650
122709,45,2835
122710,889,559
122711,709,938
122712,225,2203
122713,691,3095
122714,909,2514
122715,909,3060
122716,880,2577
122717,909,2514
122718,720,2451
122719,720,2451
122720,880,3704
122721,880,3158
122722,691,3125
122723,909,3060
122724,909,3060
122725,370,1246
122726,471,2716
122727,900,1511
122728,889,1544
122729,380,2125
122730,380,2125
122731,316,3281
122732,380,2155
122733,133,2536
122734,119,3210
122735,380,2635
122736,119,2601
122737,392,2473
122738,900,161
122739,457,1740
122740,810,3663
122741,212,1926
122742,619,3851
122743,838,3933
122744,649,3897
122745,838,3292
122746,838,2139
122747,834,558
122748,218,2837
122749,218,3414
122750,573,3729
122751,767,2673
122752,573,2160
122753,107,2989
122754,107,2989
122755,368,2923
122756,107,2313
122757,878,34
122758,689,677
122759,241,1569
122760,689,1930
122761,749,101
122762,523,3474
122763,260,1442
122764,323,1671
122765,287,450
122766,287,995
122767,833,3938
122768,833,2784
122769,833,3940
122770,644,3394
122771,489,3198
122772,489,2652
122773,429,3168
122774,523,2524
122775,817,4027
122776,817,3547
122777,817,2391
122778,625,2325
122779,817,2391
122780,409,2672
122781,153,3219
122782,409,2642
122783,843,2014
122784,153,3219
122785,409,2577
122786,656,1915
122787,656,759
122788,409,2577
122789,409,2579
122790,119,3057
122791,119,3057
122792,409,2642
122793,843,2014
122794,85,2079
122795,119,3057
122796,119,3057
122797,119,2480
122798,45,2526
122799,45,2526
122800,45,3071
122801,409,2577
122802,45,2526
122803,45,2526
122804,843,1949
122805,409,2577
122806,45,3071
122807,409,2577
122808,656,1913
122809,45,2524
122810,352,2622
122811,45,2524
122812,153,3152
122813,45,3071
122814,45,2526
122815,409,2577
122816,409,2577
122817,45,3071
122818,352,2622
122819,45,2524
122820,85,2589
122821,45,3549
122822,45,3033
122823,880,2238
122824,3,417
122825,880,2746
122826,287,930
122827,556,649
122828,556,647
122829,556,647
122830,749,131
122831,201,235
122832,691,3801
122833,749,36
122834,448,300
122835,201,1391
122836,556,1803
122837,749,1838
122838,505,352
122839,749,1838
122840,201,911
122841,448,365
122842,201,1486
122843,431,1039
122844,431,559
122845,387,1889
122846,69,3661
122847,409,3036
122848,371,3102
122849,396,3748
122850,396,2080
122851,239,3041
122852,396,2562
122853,239,3041
122854,485,2464
122855,239,3041
122856,139,3748
122857,396,3108
122858,540,3917
122859,396,2562
122860,485,2464
122861,239,3521
122862,429,2412
122863,178,2989
122864,178,3535
122865,429,2414
122866,540,3919
122867,366,3937
122868,736,3470
122869,239,3041
122870,540,3947
122871,396,2560
122872,736,3980
122873,736,3980
122874,540,3947
122875,736,3980
122876,178,3055
122877,523,2526
122878,45,2064
122879,0,0
122880,316,2675
122881,380,2700
122882,471,2841
122883,678,2547
122884,525,3045
122885,818,2688
122886,284,1438
122887,627,1691
122888,819,1727
122889,566,1792
122890,566,1152
122891,627,638
122892,760,1187
122893,464,2940
122894,878,36
122895,878,104
122896,241,1063
122897,689,746
122898,878,169
122899,878,1325
122900,302,2481
122901,878,780
122902,241,1541
122903,241,1638
122904,486,1642
122905,241,1061
122906,486,1672
122907,486,583
122908,801,1987
122909,260,485
122910,486,583
122911,486,6
122912,801,1412
122913,486,583
122914,260,485
122915,260,485
122916,260,485
122917,486,8
122918,801,1957
122919,801,1987
122920,801,1987
122921,486,6
122922,607,801
122923,323,1164
122924,607,804
122925,801,1382
122926,323,1134
122927,323,1134
122928,607,1349
122929,387,1794
122930,801,294
122931,323,1199
122932,52,589
122933,323,654
122934,52,591
122935,387,1186
122936,833,4076
122937,387,608
122938,644,2887
122939,644,2309
122940,644,4043
122941,833,4076
122942,644,3498
122943,833,2920
122944,644,2309
122945,644,2857
122946,429,3814
122947,178,3749
122948,178,3749
122949,429,2628
122950,429,2628
122951,178,3206
122952,178,3751
122953,178,2113
122954,788,3102
122955,429,2178
122956,625,3549
122957,788,3102
122958,625,3483
122959,817,2428
122960,564,2944
122961,736,2563
122962,736,2563
122963,564,3009
122964,736,3110
122965,564,3014
122966,60,3330
122967,153,2206
122968,698,952
122969,253,112
122970,334,1784
122971,885,2891
122972,494,2630
122973,65,3851
122974,65,2119
122975,640,1478
122976,829,900
122977,640,867
122978,640,837
122979,829,902
122980,829,902
122981,21,2505
122982,296,2539
122983,65,3149
122984,65,3149
122985,65,3149
122986,135,3712
122987,65,3758
122988,65,3147
122989,336,3180
122990,65,3756
122991,65,3756
122992,761,2316
122993,567,3439
122994,249,3175
122995,885,3502
122996,63,1173
122997,805,2032
122998,498,1784
122999,698,1533
123000,331,2753
123001,60,3876
123002,564,2436
123003,564,2436
123004,60,3808
123005,153,3838
123006,153,2682
123007,153,2779
123008,60,3328
123009,153,2779
123010,153,3868
123011,409,3322
123012,153,2712
123013,909,1686
123014,409,2840
123015,153,2777
123016,153,2777
123017,153,3388
123018,153,2232
123019,409,2166
123020,409,2745
123021,409,2775
123022,409,3255
123023,409,2099
123024,119,2548
123025,909,1619
123026,909,1619
123027,409,2164
123028,119,2545
123029,889,2000
123030,889,1425
123031,698,1392
123032,656,830
123033,656,830
123034,656,252
123035,843,285
123036,656,732
123037,843,285
123038,442,1177
123039,195,1722
123040,843,797
123041,656,1340
123042,843,795
123043,843,795
123044,843,1949
123045,843,1951
123046,656,1340
123047,656,1917
123048,119,2480
123049,45,3071
123050,409,2577
123051,45,3071
123052,45,3071
123053,45,2526
123054,153,3154
123055,45,3071
123056,45,3071
123057,409,2577
123058,409,3762
123059,153,3729
123060,843,725
123061,889,79
123062,698,1679
123063,889,556
123064,889,556
123065,889,556
123066,698,1134
123067,889,556
123068,698,1134
123069,698,1679
123070,698,1679
123071,843,1712
123072,698,1134
123073,698,1134
123074,698,1134
123075,889,1066
123076,266,1859
123077,510,737
123078,889,1742
123079,889,1742
123080,889,1645
123081,889,1645
123082,380,2222
123083,698,1677
123084,45,2288
123085,889,1742
123086,698,1677
123087,889,1742
123088,45,2833
123089,698,1707
123090,889,1675
123091,119,2765
123092,119,3343
123093,550,2449
123094,743,2994
123095,773,3638
123096,743,4082
123097,579,3602
123098,773,3636
123099,225,2163
123100,471,2098
123101,773,3600
123102,471,2098
123103,773,3600
123104,471,2098
123105,773,3600
123106,550,4049
123107,225,2645
123108,471,2100
123109,773,3600
123110,471,2578
123111,498,2542
123112,794,2212
123113,602,2823
123114,471,2706
123115,225,2673
123116,471,2098
123117,773,3600
123118,471,3188
123119,225,3153
123120,523,2575
123121,225,2673
123122,225,2673
123123,817,3598
123124,225,2673
123125,471,2706
123126,471,3283
123127,225,2673
123128,523,2095
123129,225,2673
123130,225,2673
123131,225,2673
123132,225,2643
123133,225,2643
123134,471,2708
123135,225,2643
123136,225,3123
123137,471,2578
123138,471,2578
123139,471,3734
123140,225,2643
123141,225,2643
123142,471,3254
123143,225,2643
123144,471,3256
123145,677,2263
123146,253,3567
123147,225,3153
123148,677,2261
123149,471,3763
123150,225,3829
123151,865,2392
123152,677,2261
123153,677,2326
123154,471,3254
123155,865,2392
123156,225,3829
123157,865,2872
123158,471,3761
123159,677,3417
123160,865,2294
123161,677,2261
123162,865,2294
123163,865,2872
123164,471,3186
123165,817,3598
123166,225,3831
123167,471,2708
123168,225,2643
123169,865,2872
123170,865,2324
123171,865,2324
123172,677,2259
123173,865,3480
123174,677,3417
123175,865,2324
123176,677,2259
123177,677,2768
123178,677,3248
123179,253,3014
123180,865,2832
123181,865,3347
123182,677,3219
123183,677,3248
123184,865,3282
123185,677,3827
123186,865,3282
123187,84,306
123188,865,3312
123189,865,3312
123190,677,3857
123191,720,3246
123192,865,3792
123193,865,3312
123194,720,3246
123195,84,1462
123196,677,3857
123197,677,3857
123198,84,917
123199,594,721
123200,109,1650
123201,677,2909
123202,691,3605
123203,720,2384
123204,743,2899
123205,523,3856
123206,720,2451
123207,523,3952
123208,909,2994
123209,471,3902
123210,909,2964
123211,471,3902
123212,720,2961
123213,720,2481
123214,691,3095
123215,909,3062
123216,909,2964
123217,720,2451
123218,909,3062
123219,909,2484
123220,720,2453
123221,579,3678
123222,843,1617
123223,510,1284
123224,743,2486
123225,523,3376
123226,909,2514
123227,909,2514
123228,691,3125
123229,909,3060
123230,720,2451
123231,909,2484
123232,691,3095
123233,691,3095
123234,720,4087
123235,909,3062
123236,880,3161
123237,109,635
123238,380,3791
123239,709,1380
123240,133,2536
123241,900,1991
123242,119,3182
123243,380,2635
123244,900,1991
123245,709,1380
123246,133,2536
123247,119,3212
123248,119,3757
123249,133,3016
123250,666,46
123251,119,2629
123252,604,954
123253,819,26
123254,464,2384
123255,627,85
123256,649,3191
123257,649,2714
123258,464,2386
123259,689,1664
123260,218,3414
123261,368,3431
123262,573,3729
123263,619,2670
123264,107,3019
123265,107,3019
123266,368,2441
123267,878,1285
123268,878,34
123269,689,677
123270,241,1569
123271,201,941
123272,241,1636
123273,691,2165
123274,323,1574
123275,556,1325
123276,323,1094
123277,880,3967
123278,287,998
123279,287,452
123280,691,2205
123281,489,3806
123282,244,3773
123283,489,3198
123284,429,3168
123285,244,2589
123286,244,2589
123287,625,2837
123288,817,3547
123289,625,3481
123290,409,3828
123291,153,3217
123292,153,3219
123293,409,3253
123294,153,3190
123295,153,3219
123296,409,2097
123297,153,3699
123298,843,1949
123299,843,792
123300,45,2526
123301,409,2577
123302,119,2480
123303,409,2642
123304,153,3219
123305,409,2642
123306,409,2097
123307,843,2014
123308,119,3057
123309,843,1949
123310,45,3071
123311,45,3071
123312,409,2577
123313,45,2526
123314,45,2526
123315,45,3071
123316,409,2577
123317,45,2526
123318,45,3071
123319,45,2526
123320,843,822
123321,843,1978
123322,352,2622
123323,352,2622
123324,85,2589
123325,45,2524
123326,45,2526
123327,45,2526
123328,45,3071
123329,85,2589
123330,85,2589
123331,85,2589
123332,85,2589
123333,352,3100
123334,817,2192
123335,833,2784
123336,880,2748
123337,691,3869
123338,287,1408
123339,556,1803
123340,749,1257
123341,556,647
123342,749,1192
123343,528,483
123344,880,3161
123345,749,1737
123346,505,1985
123347,505,1440
123348,749,103
123349,556,1805
123350,749,1260
123351,260,1472
123352,201,1391
123353,448,365
123354,448,365
123355,448,365
123356,241,1091
123357,52,1295
123358,809,2753
123359,153,3003
123360,409,3516
123361,617,3301
123362,396,3138
123363,178,3055
123364,396,2562
123365,239,3041
123366,396,2562
123367,396,2560
123368,396,3138
123369,396,3138
123370,736,3982
123371,239,3041
123372,239,3041
123373,736,3980
123374,178,3535
123375,178,2989
123376,429,2412
123377,239,3521
123378,485,2369
123379,540,3917
123380,239,3041
123381,429,2509
123382,429,2509
123383,396,2560
123384,178,2989
123385,736,3401
123386,540,3917
123387,736,3372
123388,429,2414
123389,429,3749
123390,45,2064
123391,0,0
123392,316,2675
123393,380,2700
123394,471,3450
123395,226,4050
123396,721,2536
123397,318,3500
123398,819,598
123399,627,1116
123400,760,1217
123401,566,1763
123402,627,28
123403,212,262
123404,383,1467
123405,107,2313
123406,689,68
123407,689,649
123408,878,780
123409,878,780
123410,689,746
123411,486,1672
123412,689,266
123413,878,1327
123414,878,74
123415,878,74
123416,689,746
123417,878,169
123418,486,516
123419,260,419
123420,486,583
123421,486,583
123422,486,1162
123423,486,8
123424,801,900
123425,486,8
123426,260,485
123427,260,485
123428,486,6
123429,801,1957
123430,801,1957
123431,801,1412
123432,607,1376
123433,801,1412
123434,801,256
123435,323,1164
123436,801,1412
123437,801,1960
123438,387,1794
123439,126,1729
123440,387,1794
123441,126,1729
123442,387,1794
123443,765,3594
123444,52,589
123445,323,654
123446,52,109
123447,323,174
123448,765,3659
123449,644,4043
123450,644,4043
123451,833,2920
123452,833,2920
123453,644,2887
123454,644,2885
123455,644,3498
123456,644,2407
123457,644,2312
123458,429,3814
123459,429,3814
123460,429,3814
123461,178,3751
123462,757,4032
123463,429,2628
123464,178,2050
123465,625,3454
123466,178,2724
123467,178,2593
123468,817,3517
123469,817,3517
123470,817,2938
123471,625,3454
123472,625,2974
123473,625,2974
123474,409,4026
123475,409,3996
123476,409,3996
123477,153,3386
123478,153,3963
123479,625,2526
123480,595,2079
123481,564,3009
123482,153,3935
123483,153,2750
123484,153,2204
123485,498,1332
123486,743,1631
123487,334,1849
123488,885,2414
123489,494,2120
123490,614,2945
123491,65,2667
123492,640,2023
123493,829,226
123494,640,772
123495,640,1319
123496,640,1319
123497,21,2475
123498,640,1995
123499,640,1995
123500,65,2094
123501,393,3234
123502,135,3809
123503,806,2275
123504,135,3712
123505,336,3183
123506,296,2539
123507,336,3183
123508,65,3758
123509,567,2255
123510,614,3425
123511,268,2533
123512,695,2283
123513,695,3439
123514,63,1718
123515,498,1203
123516,498,1812
123517,698,2042
123518,409,2815
123519,60,3328
123520,60,3328
123521,409,2813
123522,409,3999
123523,153,3933
123524,153,3933
123525,409,2842
123526,409,2840
123527,153,3388
123528,153,2777
123529,153,2232
123530,153,3933
123531,409,2166
123532,409,3320
123533,409,3255
123534,85,2079
123535,843,1471
123536,720,1556
123537,909,1589
123538,409,2164
123539,119,2545
123540,119,2545
123541,889,2000
123542,119,2545
123543,889,2000
123544,843,283
123545,843,285
123546,656,252
123547,656,1342
123548,843,797
123549,656,186
123550,195,1143
123551,843,797
123552,656,1917
123553,843,795
123554,656,761
123555,843,795
123556,843,1949
123557,119,2480
123558,656,1917
123559,119,2480
123560,409,2579
123561,119,3057
123562,45,3071
123563,45,2526
123564,85,2589
123565,409,2577
123566,409,2097
123567,409,2577
123568,409,2577
123569,153,3154
123570,153,3152
123571,153,3632
123572,843,1300
123573,253,1546
123574,698,1132
123575,698,1679
123576,698,1134
123577,889,556
123578,698,1134
123579,698,1134
123580,698,1679
123581,843,1712
123582,698,654
123583,698,1134
123584,698,1677
123585,889,1647
123586,316,2192
123587,698,1612
123588,510,1312
123589,510,1893
123590,45,2833
123591,698,1677
123592,889,586
123593,889,1742
123594,889,1742
123595,45,2833
123596,119,2863
123597,889,1740
123598,889,1260
123599,889,1740
123600,119,2285
123601,380,2220
123602,380,2220
123603,119,3343
123604,119,3951
123605,550,3539
123606,579,3602
123607,471,2100
123608,471,2100
123609,743,4082
123610,773,3666
123611,471,2708
123612,471,2098
123613,773,3600
123614,225,2673
123615,773,3600
123616,225,2643
123617,471,2708
123618,602,4047
123619,471,2100
123620,743,3504
123621,442,2514
123622,471,2578
123623,225,3123
123624,602,3401
123625,794,3434
123626,523,2095
123627,471,2098
123628,471,2098
123629,471,3188
123630,471,3186
123631,602,3979
123632,523,2575
123633,225,3153
123634,225,2673
123635,225,2673
123636,817,3598
123637,471,3283
123638,471,3283
123639,471,3283
123640,523,2095
123641,523,2095
123642,471,2706
123643,225,2673
123644,471,3283
123645,471,2708
123646,471,2098
123647,471,2098
123648,471,2706
123649,471,3186
123650,225,3153
123651,677,2263
123652,471,2098
123653,225,2643
123654,471,3254
123655,225,3831
123656,471,2708
123657,471,3188
123658,253,2989
123659,471,3666
123660,865,2294
123661,471,3763
123662,225,3829
123663,471,3283
123664,677,2356
123665,677,2326
123666,225,2161
123667,677,2326
123668,677,2326
123669,677,2261
123670,677,2259
123671,677,2261
123672,471,3283
123673,677,2326
123674,865,2389
123675,225,3829
123676,523,2095
123677,225,3831
123678,677,2328
123679,225,2643
123680,677,2328
123681,865,2872
123682,677,2259
123683,865,2324
123684,677,2259
123685,677,2261
123686,677,2261
123687,865,2294
123688,677,2259
123689,865,3347
123690,720,2090
123691,909,2155
123692,865,3377
123693,677,3827
123694,677,3248
123695,677,3248
123696,865,3312
123697,677,3857
123698,677,3922
123699,865,3377
123700,865,2832
123701,720,3246
123702,677,3857
123703,865,3312
123704,720,3246
123705,865,3312
123706,84,336
123707,84,336
123708,720,3855
123709,720,3855
123710,351,435
123711,594,721
123712,370,560
123713,677,2299
123714,880,3158
123715,471,3902
123716,550,4085
123717,720,2386
123718,909,2484
123719,909,2484
123720,909,3060
123721,909,2994
123722,471,3902
123723,471,3902
123724,691,3603
123725,909,2994
123726,720,2481
123727,909,2994
123728,720,2961
123729,909,2994
123730,523,3952
123731,909,2484
123732,909,3062
123733,523,3379
123734,550,2423
123735,900,392
123736,698,1134
123737,579,3097
123738,720,2481
123739,909,3060
123740,523,3952
123741,880,3161
123742,909,3062
123743,691,3095
123744,880,3161
123745,370,90
123746,720,4087
123747,691,3095
123748,691,3193
123749,880,3641
123750,900,1991
123751,900,835
123752,900,1991
123753,900,1991
123754,133,2536
123755,119,3212
123756,900,1991
123757,900,1991
123758,900,1991
123759,119,2601
123760,119,2601
123761,133,2437
123762,171,1448
123763,677,2909
123764,458,803
123765,218,4022
123766,838,3903
123767,383,817
123768,649,2646
123769,838,2071
123770,573,3824
123771,689,1664
123772,464,3447
123773,785,2539
123774,436,3609
123775,107,3496
123776,689,1860
123777,107,2406
123778,368,2471
123779,689,1863
123780,878,129
123781,689,66
123782,689,66
123783,241,1571
123784,556,744
123785,287,480
123786,201,431
123787,323,1671
123788,52,581
123789,287,998
123790,287,998
123791,644,3329
123792,489,3228
123793,244,3773
123794,244,3773
123795,244,2587
123796,817,4027
123797,523,2524
123798,817,3416
123799,625,3993
123800,817,3547
123801,625,2325
123802,409,3250
123803,409,3253
123804,409,2642
123805,153,3190
123806,409,2644
123807,409,2099
123808,409,2642
123809,409,3765
123810,85,2589
123811,656,759
123812,843,1949
123813,409,2577
123814,843,2014
123815,85,2079
123816,85,2079
123817,409,2097
123818,843,2014
123819,153,3219
123820,843,2014
123821,843,1469
123822,85,2079
123823,85,2079
123824,85,2077
123825,352,2622
123826,45,2524
123827,153,3154
123828,409,2577
123829,45,3071
123830,409,2097
123831,843,1949
123832,843,822
123833,85,2589
123834,843,1978
123835,85,2589
123836,409,2672
123837,352,2110
123838,409,2672
123839,45,2524
123840,85,2589
123841,85,2589
123842,85,2589
123843,352,2622
123844,85,3198
123845,316,2456
123846,817,3348
123847,3,869
123848,880,2748
123849,109,253
123850,109,2015
123851,749,1287
123852,556,742
123853,749,712
123854,749,1737
123855,528,387
123856,370,766
123857,201,1325
123858,201,1421
123859,201,235
123860,749,1838
123861,241,1541
123862,878,102
123863,505,1985
123864,201,264
123865,878,36
123866,505,1505
123867,689,38
123868,260,962
123869,765,3659
123870,809,2176
123871,409,2360
123872,736,2658
123873,809,2723
123874,396,3746
123875,396,3138
123876,396,3108
123877,396,3719
123878,736,3980
123879,396,2560
123880,429,2509
123881,396,2560
123882,139,3683
123883,429,2509
123884,178,3055
123885,396,2560
123886,396,2560
123887,736,3980
123888,429,2509
123889,239,2944
123890,239,3521
123891,239,2944
123892,178,3055
123893,178,3055
123894,736,3401
123895,540,3881
123896,178,2379
123897,178,2349
123898,485,2464
123899,239,2944
123900,178,2349
123901,209,3042
123902,45,2064
123903,0,0
123904,316,2675
123905,380,2700
123906,225,2711
123907,818,3688
123908,744,2538
123909,526,890
123910,284,799
123911,212,900
123912,212,292
123913,566,1763
123914,627,638
123915,627,638
123916,218,2904
123917,368,2443
123918,368,2414
123919,878,1355
123920,878,1325
123921,878,169
123922,241,1541
123923,486,516
123924,878,780
123925,834,1936
123926,505,1478
123927,260,965
123928,878,169
123929,878,1325
123930,486,516
123931,801,1890
123932,486,1642
123933,486,6
123934,486,6
123935,241,1129
123936,486,583
123937,260,485
123938,260,487
123939,607,1379
123940,486,8
123941,486,553
123942,801,256
123943,801,1412
123944,607,1379
123945,801,1412
123946,607,801
123947,556,239
123948,607,1379
123949,801,1957
123950,607,193
123951,607,193
123952,52,1711
123953,801,226
123954,607,193
123955,52,589
123956,323,654
123957,323,654
123958,323,654
123959,323,654
123960,387,608
123961,644,4043
123962,833,4076
123963,833,4076
123964,644,2887
123965,429,3812
123966,644,2887
123967,644,4043
123968,644,3498
123969,429,2656
123970,178,3204
123971,429,3814
123972,178,3749
123973,178,2593
123974,178,3751
123975,178,2595
123976,817,3519
123977,817,4094
123978,429,2658
123979,178,3749
123980,178,2048
123981,625,3483
123982,625,3454
123983,625,3551
123984,625,2395
123985,817,2428
123986,817,2428
123987,625,3551
123988,625,2395
123989,409,2775
123990,153,3866
123991,409,3996
123992,153,2807
123993,153,3386
123994,409,2842
123995,153,3358
123996,331,3937
123997,564,2466
123998,331,3939
123999,60,3874
124000,60,3876
124001,60,2720
124002,698,952
124003,498,146
124004,565,346
124005,695,2989
124006,249,2695
124007,761,2413
124008,65,2119
124009,829,930
124010,640,867
124011,640,867
124012,640,292
124013,829,902
124014,829,1382
124015,296,2539
124016,640,1928
124017,21,2475
124018,296,2509
124019,296,2509
124020,393,3137
124021,135,3712
124022,65,3149
124023,336,3180
124024,336,3180
124025,567,2255
124026,806,2272
124027,761,2318
124028,806,4033
124029,494,2052
124030,885,2894
124031,63,17
124032,565,826
124033,195,63
124034,889,309
124035,889,1465
124036,409,3295
124037,757,2371
124038,757,2369
124039,331,3937
124040,331,3939
124041,60,3328
124042,409,2815
124043,409,3293
124044,625,2365
124045,889,945
124046,843,1471
124047,153,3868
124048,409,2745
124049,409,2166
124050,409,2164
124051,720,1553
124052,119,2548
124053,119,2548
124054,889,2002
124055,656,1405
124056,656,860
124057,656,1405
124058,656,1342
124059,656,732
124060,656,1342
124061,656,761
124062,195,1752
124063,843,283
124064,843,795
124065,656,1340
124066,656,1340
124067,843,792
124068,656,1915
124069,843,1951
124070,843,1951
124071,119,3057
124072,119,3057
124073,119,3057
124074,409,2577
124075,45,3071
124076,153,3729
124077,625,2262
124078,409,2097
124079,409,2577
124080,45,3071
124081,153,3154
124082,409,2577
124083,352,3102
124084,656,689
124085,698,43
124086,889,586
124087,698,1679
124088,889,556
124089,698,1679
124090,698,1679
124091,889,556
124092,889,556
124093,698,523
124094,698,1199
124095,698,654
124096,698,1134
124097,843,1712
124098,843,1712
124099,380,2222
124100,510,1282
124101,266,1859
124102,698,1677
124103,45,2833
124104,380,2222
124105,45,2833
124106,45,2833
124107,45,2288
124108,698,1677
124109,889,1740
124110,889,1805
124111,698,1707
124112,698,1612
124113,119,2765
124114,380,2220
124115,119,2795
124116,743,2417
124117,743,2992
124118,471,2100
124119,471,2100
124120,743,3504
124121,743,4082
124122,743,4082
124123,225,2643
124124,225,2643
124125,773,3600
124126,773,3600
124127,794,3502
124128,471,2100
124129,225,2643
124130,602,4047
124131,471,2098
124132,471,2098
124133,773,3600
124134,225,2643
124135,225,3153
124136,602,3881
124137,602,3979
124138,471,3283
124139,602,4047
124140,773,3600
124141,471,2098
124142,471,3763
124143,225,3153
124144,498,2542
124145,225,2673
124146,471,2708
124147,471,2098
124148,471,3254
124149,225,3831
124150,471,2708
124151,471,2708
124152,225,3123
124153,225,3153
124154,471,3186
124155,471,2706
124156,471,3254
124157,225,2643
124158,471,2098
124159,471,3254
124160,225,2673
124161,523,2095
124162,225,3123
124163,225,2643
124164,773,3600
124165,471,2708
124166,471,3188
124167,471,2708
124168,471,3254
124169,471,3734
124170,498,2957
124171,471,3666
124172,865,2872
124173,471,3283
124174,677,2326
124175,865,2392
124176,471,3283
124177,677,2326
124178,677,2326
124179,865,2392
124180,471,3186
124181,471,3763
124182,677,3897
124183,865,2294
124184,677,2261
124185,865,2872
124186,677,3415
124187,865,2294
124188,471,3763
124189,865,2294
124190,471,3188
124191,471,2098
124192,225,3831
124193,677,2261
124194,471,3763
124195,865,2324
124196,865,2324
124197,677,2259
124198,865,2872
124199,865,2324
124200,471,3761
124201,865,2802
124202,909,2155
124203,720,2701
124204,865,3347
124205,351,342
124206,677,3827
124207,677,3857
124208,865,3312
124209,720,2701
124210,865,3282
124211,865,3347
124212,865,2802
124213,865,2832
124214,720,3246
124215,720,2701
124216,84,308
124217,351,372
124218,351,372
124219,720,3855
124220,84,915
124221,84,336
124222,84,1462
124223,30,1151
124224,677,4095
124225,677,2975
124226,880,3706
124227,720,2384
124228,743,2994
124229,720,2384
124230,720,2931
124231,720,2481
124232,909,2514
124233,909,2514
124234,909,2964
124235,720,2961
124236,909,2994
124237,471,3422
124238,720,2451
124239,720,2931
124240,720,2386
124241,909,2964
124242,720,2386
124243,523,3954
124244,720,2451
124245,720,2451
124246,579,3676
124247,900,1003
124248,698,1134
124249,316,3378
124250,471,2239
124251,109,155
124252,880,3158
124253,691,3125
124254,880,3161
124255,691,3095
124256,691,3095
124257,909,2484
124258,720,3542
124259,691,3095
124260,109,155
124261,720,3542
124262,709,1382
124263,709,224
124264,900,1991
124265,119,2601
124266,133,2536
124267,119,2601
124268,119,2572
124269,709,1927
124270,392,2473
124271,119,2572
124272,900,1993
124273,709,1860
124274,211,1546
124275,787,2047
124276,627,1694
124277,218,2866
124278,627,1146
124279,838,3772
124280,838,2071
124281,838,2749
124282,573,3826
124283,107,2886
124284,619,2092
124285,464,2357
124286,573,3826
124287,107,3016
124288,107,3562
124289,107,2406
124290,689,1252
124291,689,1252
124292,689,1254
124293,241,1569
124294,505,1505
124295,448,365
124296,749,682
124297,260,1442
124298,749,1838
124299,287,450
124300,880,3967
124301,833,3938
124302,833,3362
124303,489,3806
124304,429,3777
124305,644,2849
124306,244,3773
124307,489,3198
124308,817,4027
124309,817,4027
124310,817,4027
124311,817,4027
124312,153,3154
124313,153,3729
124314,409,3762
124315,409,3798
124316,153,3219
124317,153,3219
124318,409,2644
124319,409,2099
124320,153,3702
124321,153,3699
124322,843,1949
124323,656,759
124324,409,2579
124325,85,2079
124326,85,2079
124327,85,2079
124328,409,2099
124329,85,2079
124330,153,3154
124331,45,2526
124332,45,3071
124333,45,3071
124334,45,2526
124335,85,2079
124336,409,2097
124337,409,2097
124338,45,2526
124339,409,2577
124340,45,2526
124341,45,2526
124342,153,3154
124343,843,1949
124344,656,214
124345,45,3071
124346,409,2577
124347,843,1978
124348,352,2622
124349,352,2622
124350,45,2526
124351,45,2526
124352,45,3071
124353,45,2524
124354,85,2589
124355,153,3152
124356,352,2620
124357,352,3100
124358,489,3132
124359,833,3940
124360,691,3293
124361,691,3866
124362,556,579
124363,556,1156
124364,749,710
124365,556,1127
124366,749,1740
124367,370,286
124368,287,1890
124369,749,1737
124370,448,845
124371,505,352
124372,260,899
124373,579,2135
124374,225,2399
124375,505,1505
124376,260,1472
124377,878,1258
124378,691,3869
124379,579,2811
124380,556,236
124381,323,174
124382,809,3332
124383,909,1202
124384,178,2311
124385,809,2178
124386,139,3713
124387,396,3138
124388,239,3041
124389,178,3055
124390,396,2560
124391,396,3748
124392,178,3055
124393,396,3138
124394,178,3055
124395,396,2560
124396,396,2560
124397,429,2509
124398,396,2560
124399,396,3138
124400,396,2560
124401,429,2509
124402,429,2414
124403,178,3055
124404,429,2509
124405,429,2509
124406,396,2560
124407,736,3980
124408,429,2412
124409,736,3980
124410,736,3372
124411,540,3881
124412,736,3304
124413,429,3138
124414,45,2064
124415,0,0
124416,316,2675
124417,380,2702
124418,225,2165
124419,47,2188
124420,701,539
124421,627,1719
124422,212,900
124423,212,871
124424,411,1661
124425,411,1661
124426,566,1858
124427,883,3860
124428,368,2921
124429,107,2410
124430,689,1930
124431,878,1355
124432,878,169
124433,878,104
124434,241,1541
124435,689,38
124436,878,102
124437,302,2416
124438,241,1063
124439,505,998
124440,486,1192
124441,486,36
124442,260,482
124443,260,419
124444,241,1609
124445,241,1129
124446,592,1538
124447,241,1158
124448,486,581
124449,801,1987
124450,801,1957
124451,801,1957
124452,801,1477
124453,486,8
124454,607,1379
124455,801,1412
124456,607,801
124457,486,8
124458,607,1376
124459,607,801
124460,52,1099
124461,323,1164
124462,801,256
